link;produk;harga;layar;chipset;memori;ram;kamera;os;rating
https://www.hallogsm.com/harga-hp/oppo-a1-pro-5g/;Oppo A1 Pro 5G;Rp3.999.000;AMOLED 6.7 inci;Qualcomm SM6375 Snapdragon 695 5G (6 nm);128 GB / 256 GB;6 GB / 8 GB;Belakang Dual 108 MP + 2 MP, Depan 16 MP;Android 12;8.4
https://www.hallogsm.com/harga-hp/vivo-y01a/;Vivo Y01A;Rp1.799.000;IPS LCD 6.51 inci;Mediatek MT6765 Helio P35 (12nm);32 GB;2 GB;Belakang 8 MP, Depan 5 MP;Android 11 (Go edition);7.2
https://www.hallogsm.com/harga-hp/xiaomi-redmi-11a/;Xiaomi Redmi 11A;Rp9.999.999;IPS LCD 6.7 inci;Octa-core 2.0 GHz;32 GB / 64 GB / 128 GB;3 GB / 4 GB / 6 GB;Belakang Dual 50 MP + 2 MP, Depan 5 MP;Android 12;7.6
https://www.hallogsm.com/harga-hp/sharp-aquos-v6-5g/;Sharp Aquos V6 5G;Rp3.499.000;IPS LCD 6.6 inci;MediaTek MT6833 Dimensity 700 (7 nm);128 GB;4 GB;Belakang Triple 50 MP + 2 MP + 2 MP, Depan 8 MP;Android 12;7.8
https://www.hallogsm.com/harga-hp/itel-vision-5/;Itel Vision 5;Rp1.549.000;IPS LCD 6.6 inci;Unisoc SC9863A (28nm);32 GB / 64 GB;3 GB / 4 GB;Belakang Triple 8 MP + 2 MP + 2 MP, Depan 5 MP;Android 12 (Go edition);7.4
https://www.hallogsm.com/harga-hp/itel-vision-5-plus/;Itel Vision 5 Plus;Rp2.099.000;IPS LCD 6.6 inci;Unisoc T606 (12 nm);128 GB;4 GB;Belakang Triple 16 MP + 2 MP + 2 MP, Depan 5 MP;Android 12;7.8
https://www.hallogsm.com/harga-hp/samsung-galaxy-z-flip4-maison-margiela-edition/;Samsung Galaxy Z Flip4 Maison Margiela Edition;Rp17.999.000;Foldable Dynamic AMOLED 2X 6.7 inci;Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm);512 GB;8 GB;Belakang Dual 12 MP + 12 MP, Depan 10 MP;Android 12;8.2
https://www.hallogsm.com/harga-hp/infinix-zero-5g-2023/;Infinix Zero 5G 2023;Rp3.699.000;IPS LCD 6.78 inci;Mediatek Dimensity 920 (6 nm);256 GB;8 GB;Belakang Triple 50 MP + 2 MP + 2 MP, Depan 16 MP;Android 12;8.2
https://www.hallogsm.com/harga-hp/oppo-a58/;Oppo A58;Rp3.699.000;IPS LCD 6.56 inci;MediaTek MT6833 Dimensity 700 (7 nm);256 GB;8 GB;Belakang Dual 50 MP + 2 MP, Depan 8 MP;Android 12;8
https://www.hallogsm.com/harga-hp/honor-play-30m/;Honor Play 30M;Rp2.899.000;TFT 6.5 inci;Qualcomm SM4350-AC Snapdragon 480+ 5G (8 nm);128 GB;6 GB;Belakang Dual 13 MP + 2 MP, Depan 5 MP;Android 11;7.6
https://www.hallogsm.com/harga-hp/nokia-2780-flip/;Nokia 2780 Flip;Rp1.449.000;TFT LCD 2.7 inci;Qualcomm QM215 Snapdragon 215 (28 nm);4 GB;512 MB;Belakang 5 MP, Depan Tidak Ada;Kai OS 3.1;7.2
https://www.hallogsm.com/harga-hp/huawei-pocket-s/;Huawei Pocket S;Rp12.899.000;Foldable OLED 6.9 inci;Qualcomm SM7325 Snapdragon 778G 4G (6 nm);128 GB / 256 GB;8 GB;Belakang Dual 40 MP + 13 MP, Depan 10.7 MP;HarmonyOS 3.0;7.8
https://www.hallogsm.com/harga-hp/samsung-galaxy-tab-a7-lite-kids-edition/;Samsung Galaxy Tab A7 Lite Kids Edition;Rp1.799.000;TFT 8.7 inci;Mediatek MT8768T Helio P22T (12 nm);32 GB;3 GB;Mediatek MT8768T Helio P22T (12 nm);Android 12;7.6
https://www.hallogsm.com/harga-hp/huawei-nova-y61/;Huawei Nova Y61;Rp9.999.999;IPS LCD 6.52 inci;Octa-Core;64 GB;4 GB / 6 GB;Belakang Triple 50 MP + 2 MP + 2 MP, Depan 5 MP;EMUI 12;8
https://www.hallogsm.com/harga-hp/motorola-moto-g-play-2023/;Motorola Moto G Play (2023);Rp2.699.000;IPS LCD 6.5 inci;Mediatek MT6765 Helio G37 (12 nm);32 GB;3 GB;Belakang Triple 16 MP + 2 MP + 2 MP, Depan 5 MP;Android 12;7.2
https://www.hallogsm.com/harga-hp/xiaomi-redmi-note-12-explorer/;Xiaomi Redmi Note 12 Explorer;Rp5.199.000;OLED 6.67 inci;MediaTek Dimensity 1080 (6 nm);256 GB;8 GB;Belakang Triple 200 MP + 8 MP + 2 MP, Depan 16 MP;Android 12;8.6
https://www.hallogsm.com/harga-hp/xiaomi-redmi-note-12-pro-plus/;Xiaomi Redmi Note 12 Pro Plus;Rp4.799.000;OLED 6.67 inci;MediaTek Dimensity 1080 (6 nm);256 GB;8 GB / 12 GB;Belakang Triple 200 MP + 8 MP + 2 MP, Depan 16 MP;Android 12;8.8
https://www.hallogsm.com/harga-hp/xiaomi-redmi-note-12-pro-5g/;Xiaomi Redmi Note 12 Pro 5G;Rp4.599.000;OLED 6.67 inci;MediaTek Dimensity 1080 (6 nm);128 GB / 256 GB;6 GB / 12 GB;Belakang Triple 50 MP + 8 MP + 2 MP, Depan 16 MP;Android 12;8.6
https://www.hallogsm.com/harga-hp/xiaomi-redmi-note-12-5g/;Xiaomi Redmi Note 12 5G;Rp2.599.000;Samsung AMOLED 6.67 inci;Qualcomm SM4375 Snapdragon 4 Gen 1 (6 nm);128 GB / 256 GB;4 GB / 6 GB / 8 GB;Belakang Dual 48 MP + 2 MP, Depan 8 MP;Android 12;8.4
https://www.hallogsm.com/harga-hp/realme-10-pro-plus/;Realme 10 Pro+;Rp5.899.000;AMOLED 6.7 inci;MediaTek Dimensity 920 5G;128 GB / 256 GB;8 GB / 12 GB;Belakang Triple 108 MP + 8 MP + 2 MP, Depan 16 MP;Android 13;8.4
https://www.hallogsm.com/harga-hp/realme-10-5g/;Realme 10 5G;Rp2.899.000;IPS LCD 6.7 inci;MediaTek MT6833 Dimensity 700 (7 nm);128 GB / 256 GB;8 GB;Belakang Triple 50 MP + 2 MP + AI Lens, Depan 8 MP;Android 12;7.8
https://www.hallogsm.com/harga-hp/realme-10/;Realme 10;Rp2.799.000;Super AMOLED 6.4 inci;MediaTek MT8781 Helio G99 (6nm);64 GB / 128 GB / 256 GB;4 GB / 6 GB / 8 GB;Belakang Dual 50 MP + 2 MP, Depan 16 MP;Android 12;8.2
https://www.hallogsm.com/harga-hp/oneplus-ace-pro-genshin-impact-limited-edition/;OnePlus Ace Pro Genshin Impact Limited Edition;Rp9.199.000;Fluid AMOLED 6.7 inci;Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm);512 GB;16 GB;Belakang Triple 50 MP + 8 MP + 2 MP, Depan 16 MP;Android 12;8.4
https://www.hallogsm.com/harga-hp/oneplus-nord-n300/;OnePlus Nord N300;Rp3.699.000;IPS LCD 6.56 inci;MediaTek MT6833P Dimensity 810 (6 nm);64 GB;4 GB;Belakang Dual 48 MP + 2 MP, Depan Belum Diketahui;Android 13;8
https://www.hallogsm.com/harga-hp/xiaomi-12-lite-ne/;Xiaomi 12 Lite NE;Rp9.999.999;AMOLED 6.55 inci;Qualcomm Snapdragon 7 Gen 1 (4 nm);128 GB / 256 GB;8 GB / 12 GB;Belakang Triple 50 MP + 20 MP + 2 MP, Depan Dual 32 MP + 32 MP;Android 12;8.6
https://www.hallogsm.com/harga-hp/htc-wildfire-e-plus/;HTC Wildfire E Plus;Rp1.999.000;IPS LCD 6.52 inci;Mediatek MT6739 (28 nm);32 GB;2 GB;Belakang Dual 13 MP + 5 MP, Depan 5 MP;Android 12 (Go edition);7.2
https://www.hallogsm.com/harga-hp/samsung-w23-flip/;Samsung W23 Flip;Rp21.999.000;Foldable Dynamic AMOLED 2X 6.7 inci;Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm);512 GB;12 GB;Belakang Dual 12 MP + 12 MP, Depan 10 MP;Android 12;8.4
https://www.hallogsm.com/harga-hp/samsung-w23/;Samsung W23;Rp34.399.000;Foldable Dynamic AMOLED 2X 7.6 inci;Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm);512 GB;16 GB;Belakang Triple 50 MP + 10 MP + 12 MP, Depan 4 MP (Under Display) + 10 MP;Android 12L;8.6
https://www.hallogsm.com/harga-hp/samsung-galaxy-a04e/;Samsung Galaxy A04e;Rp1.299.000;PLS LCD 6.5 inci;Octa-core;32 GB / 64 GB;3 GB / 4 GB;Belakang Dual 13 MP + 2 MP, Depan 5 MP;Android 12;7.6
https://www.hallogsm.com/harga-hp/vivo-iqoo-neo7/;Vivo iQOO Neo7;Rp5.899.000;AMOLED 6.78 inci;MediaTek Dimensity 9000+ (4 nm);128 GB / 256 GB / 512 GB;8 GB / 12 GB;Belakang Triple 50 MP + 8 MP + 2 MP, Depan 16 MP;Android 13;8.4
https://www.hallogsm.com/harga-hp/honor-play-40-plus/;Honor Play 40 Plus;Rp2.599.000;TFT LCD 6.74 inci;MediaTek MT6833 Dimensity 700 (7 nm);128 GB / 256 GB;6 GB / 8 GB;Belakang Dual 50 MP + 2 MP, Depan 5 MP;Android 12;7.8
https://www.hallogsm.com/harga-hp/zte-axon-40-se/;ZTE Axon 40 SE;Rp4.699.000;AMOLED 6.67 inci;Unisoc UMS512T T618 (12 nm);128 GB;4 GB;Belakang Triple 50 MP + 5 MP + 2 MP, Depan 8 MP;Android 12;7.4
https://www.hallogsm.com/harga-hp/honor-x6s/;Honor X6s;Rp1.999.000;TFT LCD 6.5 inci;MediaTek MT6762G Helio G25 (12 nm);128 GB;4 GB;Belakang Triple 50 MP + 2 MP + 2 MP, Depan 5 MP;Android 12;7.6
https://www.hallogsm.com/harga-hp/huawei-matepad-c5e/;Huawei MatePad C5e;Rp2.999.000;IPS LCD 10.1 inci;Kirin 710A (14 nm);64 GB;4 GB;Belakang 5 MP, Depan 2 MP;Android 10;7.4
https://www.hallogsm.com/harga-hp/apple-ipad-pro-12-9-2022/;Apple iPad Pro 12.9 (2022);Rp16.999.000;Liquid Retina XDR mini-LED LCD 12.9 inci;Apple M2;128 GB / 256 GB / 512 GB / 1 TB / 2 TB;8 GB / 16 GB;Belakang Triple 12 MP + 10 MP + TOF, Depan 12 MP;iPadOS 16;8.2
https://www.hallogsm.com/harga-hp/apple-ipad-pro-11-2022/;Apple iPad Pro 11 (2022);Rp12.399.000;Liquid Retina IPS LCD 11.0 inci;Apple M2;128 GB / 256 GB / 1 TB / 2 TB;8 GB / 16 GB;Belakang Triple 12 MP + 10 MP + TOF 3D, Depan 12 MP;iPadOS 16;8.4
https://www.hallogsm.com/harga-hp/apple-ipad-2022/;Apple iPad (2022);Rp6.999.000;Liquid Retina IPS LCD 10.9 inci;Apple A14 Bionic (5 nm);64 GB / 256 GB;Belum Diketahui;Belakang 12 MP, Depan 12 MP;iPadOS 16;8.4
https://www.hallogsm.com/harga-hp/oppo-a17k/;Oppo A17k;Rp1.999.000;IPS LCD 6.56 inci;MediaTek MT6765 Helio G35 (12 nm);64 GB;3 GB;Belakang 8 MP, Depan 5 MP;Android 12;7.2
https://www.hallogsm.com/harga-hp/motorola-moto-g62-india/;Motorola Moto G62 (India);Rp3.399.000;IPS LCD 6.5 inci;Qualcomm SM6375 Snapdragon 695 5G (6 nm);128 GB;6 GB / 8 GB;Belakang Triple 50 MP + 8 MP + 2 MP, Depan 16 MP;Android 12;7.8
https://www.hallogsm.com/harga-hp/tecno-spark-9-pro-sport-edition/;Tecno Spark 9 Pro Sport Edition;Rp4.199.000;IPS LCD 6.6 inci;MediaTek Helio G85 (12nm);128 GB;4 GB;Belakang Triple 50 MP + 2 MP + QVGA, Depan 32 MP;Android 12;7.8
https://www.hallogsm.com/harga-hp/samsung-galaxy-m32-prime-edition/;Samsung Galaxy M32 Prime Edition;Rp2.099.000;Super AMOLED 6.4 inci;Mediatek Helio G80 (12 nm);64 GB / 128 GB;4 GB / 6 GB;Belakang Quad 64 MP + 8 MP + 5 MP + 5 MP, Depan 20 MP;Android 12;8.2
https://www.hallogsm.com/harga-hp/infinix-hot-20-play/;Infinix Hot 20 Play;Rp1.799.000;IPS LCD 6.6 inci;MediaTek MT6762G Helio G25 (12 nm);64 GB / 128 GB;3 GB / 4 GB;Belakang Triple 13 MP + 2 MP + 2 MP, Depan 8 MP;Android 12;7.4
https://www.hallogsm.com/harga-hp/honor-x40-gt/;Honor X40 GT;Rp4.599.000;IPS LCD 6.81 inci;Qualcomm SM8350 Snapdragon 888 5G (5 nm);256 GB;8 GB / 12 GB;Belakang Triple 50 MP + 2 MP + 2 MP, Depan 16 MP;Android 12;8
https://www.hallogsm.com/harga-hp/infinix-hot-20s/;Infinix Hot 20S;Rp2.499.000;IPS LCD 6.78 inci;Mediatek MT6781 Helio G96 (12 nm);128 GB;8 GB;Belakang Triple 50 MP + 2 MP + 2 MP, Depan 8 MP;Android 12;7.8
https://www.hallogsm.com/harga-hp/infinix-hot-20/;Infinix Hot 20;Rp1.699.000;IPS LCD 6.82 inci;MediaTek Helio G85 (12nm);128 GB;6 GB;Belakang Dual 50 MP + QVGA, Depan 8 MP;Android 12;7.8
https://www.hallogsm.com/harga-hp/honor-play-6c/;Honor Play 6C;Rp2.399.000;TFT LCD 6.5 inci;Qualcomm SM4350-AC Snapdragon 480+ 5G (8 nm);128 GB;6 GB / 8 GB;Belakang Dual 13 MP + 2 MP, Depan 5 MP;Android 11;7.8
https://www.hallogsm.com/harga-hp/tecno-pova-4-pro/;Tecno Pova 4 Pro;Rp2.899.000;AMOLED 6.66 inci;MediaTek Helio G99 (6nm);256 GB;8 GB;Belakang Dual 50 MP + 2 MP, Depan 8 MP;Android 12;8
https://www.hallogsm.com/harga-hp/tecno-pova-4/;Tecno Pova 4;Rp2.299.000;IPS LCD 6.82 inci;MediaTek Helio G99 (6nm);128 GB;8 GB;Belakang Dual 50 MP + 2 MP, Depan 8 MP;Android 12;7.6
https://www.hallogsm.com/harga-hp/motorola-moto-e32-india/;Motorola Moto E32 (India);Rp1.999.000;IPS LCD 6.5 inci;Mediatek MT6765V/CB Helio G37 (12 nm);64 GB;4 GB;Belakang Dual 50 MP + 2 MP, Depan 8 MP;Android 12;7.4
https://www.hallogsm.com/harga-hp/infinix-hot-20i/;Infinix Hot 20i;Rp1.799.000;IPS LCD 6.6 inci;MediaTek MT6762G Helio G25 (12 nm);64 GB / 128 GB;3 GB / 4 GB;Belakang Triple 13 MP + 2 MP + 2 MP, Depan 8 MP;Android 12 (Go edition);7.4
https://www.hallogsm.com/harga-hp/infinix-hot-20-5g/;Infinix Hot 20 5G;Rp3.299.000;IPS LCD 6.6 inci;MediaTek MT6833P Dimensity 810 (6 nm);128 GB;4 GB;Belakang Dual 50 MP + 2 MP, Depan 8 MP;Android 12;8
https://www.hallogsm.com/harga-hp/infinix-zero-ultra/;Infinix Zero Ultra;Rp6.599.000;AMOLED 6.8 inci;MediaTek Dimensity 920 (6 nm);256 GB;8 GB;Belakang Triple 200 MP + 13 MP + 2 MP, Depan 32 MP;Android 12;8.6
https://www.hallogsm.com/harga-hp/zte-blade-v40s/;ZTE Blade V40s;Rp3.099.000;AMOLED 6.67 inci;Unisoc T618;128 GB;6 GB;Belakang Triple 50 MP + 5 MP + 2 MP, Depan 8 MP;Android 12;7.8
https://www.hallogsm.com/harga-hp/vivo-y52-5g-2022/;Vivo Y52 5G (2022);Rp3.899.000;IPS LCD 6.58 inci;MediaTek MT6833 Dimensity 700 (7 nm);128 GB;4 GB;Belakang Triple 48 MP + 2 MP + 2 MP, Depan 8 MP;Android 11;7.4
https://www.hallogsm.com/harga-hp/oppo-a77s/;Oppo A77s;Rp3.499.000;IPS LCD 6.56 inci;Qualcomm SM6225 Snapdragon 680 4G (6 nm);128 GB;8 GB;Belakang Dual 50 MP + 2 MP, Depan 8 MP;Android 12;7.8
https://www.hallogsm.com/harga-hp/xiaomi-redmi-note-11r/;Xiaomi Redmi Note 11R;Rp2.399.000;IPS LCD 6.58 inci;MediaTek MT6833 Dimensity 700 (7 nm);128 GB;4 GB / 6 GB / 8 GB;Belakang Dual 13 MP + 2 MP, Depan 5 MP;Android 12;7.4
https://www.hallogsm.com/harga-hp/lenovo-tab-m10-plus-gen-3/;Lenovo Tab M10 Plus (Gen 3);Rp3.799.000;IPS LCD 10.61 inci;Mediatek MT6769V/CU Helio G80 (12 nm);64 GB / 128 GB;4 GB / 6 GB;Belakang 8 MP, Depan 8 MP;Android 12;7.4
https://www.hallogsm.com/harga-hp/vivo-y73t/;Vivo Y73t;Rp3.399.000;IPS LCD 6.58 inci;MediaTek MT6833 Dimensity 700 (7 nm);256 GB;8 GB / 12 GB;Belakang Dual 50 MP + 2 MP, Depan 8 MP;Android 12;8.2
https://www.hallogsm.com/harga-hp/xiaomi-redmi-pad/;Xiaomi Redmi Pad;Rp3.499.000;IPS LCD 10.6 inci;MediaTek Helio G99 (6nm);64 GB / 128 GB;3 GB / 4 GB;Belakang 8 MP, Depan 8 MP;Android 12;7.4
https://www.hallogsm.com/harga-hp/google-pixel-7-pro/;Google Pixel 7 Pro;Rp13.499.000;LTPO AMOLED 6.7 inci;Google Tensor G2 (4 nm);128 GB / 256 GB;12 GB;Belakang Triple 50 MP + 48 MP + 12 MP, Depan 10.8 MP;Android 13;8.6
https://www.hallogsm.com/harga-hp/google-pixel-7/;Google Pixel 7;Rp9.699.000;AMOLED 6.3 inci;Google Tensor G2 (4 nm);128 GB / 256 GB;8 GB;Belakang Dual 50 MP + 12 MP, Depan 10.8 MP;Android 13;8.4
https://www.hallogsm.com/harga-hp/xiaomi-redmi-a1-plus/;Xiaomi Redmi A1 Plus;Rp1.299.000;IPS LCD 6.52 inci;Mediatek MT6761 Helio A22 (12 nm);32 GB;2 GB;Belakang Dual 8 MP + 2 MP, Depan 5 MP;Android 12;7.4
https://www.hallogsm.com/harga-hp/motorola-moto-g72/;Motorola Moto G72;Rp3.599.000;P-OLED 6.55 inci;MediaTek Helio G99 (6 nm);128 GB;6 GB;Belakang Triple 108 MP + 8 MP + 2 MP, Depan 16 MP;Android 12;8.2
https://www.hallogsm.com/harga-hp/infinix-note-12-2023/;Infinix Note 12 (2023);Rp2.999.000;AMOLED 6.7 inci;MediaTek Helio G99 (6nm);256 GB;8 GB;Belakang Triple 108 MP + 2 MP + QVGA, Depan 16 MP;Android 11;8.2
https://www.hallogsm.com/harga-hp/infinix-zero-20/;Infinix Zero 20;Rp3.599.000;AMOLED 6.7 inci;MediaTek Helio G99 (6nm);256 GB;8 GB;Belakang Triple 108 MP + 13 MP + 2 MP, Depan 60 MP;Android 12;8.4
https://www.hallogsm.com/harga-hp/xiaomi-civi-2/;Xiaomi CIVI 2;Rp5.099.000;AMOLED 6.5 inci;Qualcomm Snapdragon 7 Gen 1 (4 nm);128 GB / 256 GB;8 GB / 12 GB;Belakang Triple 50 MP + 20 MP + 2 MP, Depan Dual 32 MP + 32 MP;Android 12;8.6
https://www.hallogsm.com/harga-hp/sharp-aquos-sense-7-plus/;Sharp Aquos Sense 7 Plus;Rp9.999.999;IGZO OLED 6.4 inci;Qualcomm SM6375 Snapdragon 695 5G (6 nm);128 GB;6 GB;Belakang Dual 50.3 MP + 8 MP, Depan 8 MP;Android 12;7.6
https://www.hallogsm.com/harga-hp/sharp-aquos-sense-7/;Sharp Aquos Sense 7;Rp9.999.999;IGZO OLED 6.1 inci;Qualcomm SM6375 Snapdragon 695 5G (6 nm);128 GB;6 GB;Belakang Dual 50.3 MP + 8 MP, Depan 8 MP;Android 12;7.6
https://www.hallogsm.com/harga-hp/oppo-a17/;Oppo A17;Rp2.099.000;IPS LCD 6.56 inci;MediaTek Helio G35 (12 nm);64 GB;4 GB;Belakang Dual 50 MP + 2 MP, Depan 5 MP;Android 12;7.6
https://www.hallogsm.com/harga-hp/tecno-pova-neo-2/;Tecno Pova Neo 2;Rp1.799.000;IPS LCD 6.82 inci;MediaTek Helio G85 (12nm);64 GB / 128 GB;4 GB / 6 GB;Belakang Dual 16 MP + 2 MP, Depan 8 MP;Android 12;7.8
https://www.hallogsm.com/harga-hp/zte-axon-30s/;ZTE Axon 30S;Rp3.599.000;AMOLED 6.92 inci;Qualcomm SM8250-AC Snapdragon 870 5G (7 nm);128 GB / 256 GB;8 GB / 12 GB;Belakang Quad 64 MP + 8 MP + 5 MP + 2 MP, Depan 16 MP;Android 12;8.6
https://www.hallogsm.com/harga-hp/huawei-nova-10-se/;Huawei Nova 10 SE;Rp9.999.999;OLED 6.67 inci;Qualcomm SM7325 Snapdragon 778G 4G (6 nm);256 GB;8 GB;Belakang Triple 108 MP + 8 MP + 2 MP, Depan 16 MP;EMUI 12;8.4
https://www.hallogsm.com/harga-hp/tecno-pova-neo-5g/;Tecno Pova Neo 5G;Rp2.899.000;IPS LCD 6.8 inci;MediaTek MT6833P Dimensity 810 (6 nm);128 GB;4 GB;Belakang Dual 50 MP + QVGA, Depan 8 MP;Android 12;8
https://www.hallogsm.com/harga-hp/itel-vision-3-turbo/;Itel Vision 3 Turbo;Rp1.499.000;TFT 6.6 inci;Unisoc 9863A;64 GB;3 GB;Belakang Dual 8 MP + AI Lens, Depan 5 MP;Android 11;7.4
https://www.hallogsm.com/harga-hp/oneplus-10r-prime-blue-edition/;OnePlus 10R Prime Blue Edition;Rp6.199.000;Fluid AMOLED 6.7 inci;MediaTek Dimensity 8100 Max;128 GB;8 GB;Belakang Triple 50 MP + 8 MP + 2 MP, Depan 16 MP;Android 12;8.4
https://www.hallogsm.com/harga-hp/vivo-x80-lite/;Vivo X80 Lite;Rp6.599.000;AMOLED 6.44 inci;MediaTek MT6877 Dimensity 900 (6 nm);256 GB;8 GB;Belakang Triple 64 MP + 8 MP + 2 MP, Depan 50 MP;Android 12;8.2
https://www.hallogsm.com/harga-hp/honor-x6/;Honor X6;Rp1.999.000;TFT LCD 6.5 inci;MediaTek MT6762G Helio G25 (12 nm);64 GB / 128 GB;4 GB;Belakang Triple 50 MP + 2 MP + 2 MP, Depan 5 MP;Android 12;7.6
https://www.hallogsm.com/harga-hp/vivo-x-fold-plus/;Vivo X Fold Plus+;Rp21.199.000;Foldable LTPO AMOLED 8.03 inci;Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm);256 GB / 512 GB;12 GB;Belakang Quad 50 MP + 8 MP + 12 MP + 48 MP, Depan 16 MP;Android 12;8.6
https://www.hallogsm.com/harga-hp/xiaomi-12t-pro/;Xiaomi 12T Pro;Rp11.399.000;AMOLED 6.67 inci;Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm);128 GB / 256 GB;8 GB;Belakang Triple 200 MP + 8 MP + 2 MP, Depan 20 MP;Android 12;8.4
https://www.hallogsm.com/harga-hp/xiaomi-12t/;Xiaomi 12T;Rp6.599.000;AMOLED 6.67 inci;MediaTek Dimensity 8100-Ultra;128 GB / 256 GB;8 GB;Kamera Belakang Triple 108 MP + 8 MP + 2 MP, Depan 20 MP;Android 12;8.2
https://www.hallogsm.com/harga-hp/motorola-moto-e22/;Motorola Moto E22;Rp2.199.000;IPS LCD 6.5 inci;Mediatek MT6765V/CB Helio G37 (12 nm);64 GB;4 GB;Belakang Dual 16 MP + 2 MP, Depan 5 MP;Android 12;7.6
https://www.hallogsm.com/harga-hp/asus-rog-phone-6d/;Asus ROG Phone 6D;Rp12.999.000;AMOLED 6.78 inci;MediaTek Dimensity 9000+ (4 nm);256 GB / 512 GB;12 GB / 16 GB;Belakang Triple 50 MP + 13 MP + 5 MP, Depan 12 MP;Android 12;8.6
https://www.hallogsm.com/harga-hp/motorola-razr-60-ultra/;Motorola Razr 60 Ultra;Rp24.699.000;Foldable LTPO AMOLED 7.0 inci;Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm);512 GB;16 GB;Belakang Dual 50 MP + 50 MP, Depan 50 MP;Android 15;8.2
https://www.hallogsm.com/harga-hp/motorola-razr-60/;Motorola Razr 60;Rp17.999.000;Foldable LTPO AMOLED 6.9 inci;Mediatek Dimensity 7400X (4 nm);256 GB;8 GB;Belakang Dual 50 MP + 13 MP, Depan 32 MP;Android 15;7.8
https://www.hallogsm.com/harga-hp/vivo-y37m/;Vivo Y37m;Rp2.399.000;IPS LCD 6.56 inci;Mediatek Dimensity 6300 (6 nm);128 GB / 256 GB;4 GB / 6 GB / 8 GB / 12 GB;Belakang Dual 13 MP + 2 MP, Depan 5 MP;Android 14;7.4
https://www.hallogsm.com/harga-hp/vivo-y37c/;Vivo Y37c;Rp2.699.000;IPS LCD 6.74 inci;Unisoc T7225 (12 nm);128 GB;6 GB;Belakang Dual 13 MP + 0.08 MP, Depan 5 MP;Android 14;7.6
https://www.hallogsm.com/harga-hp/huawei-enjoy-80/;Huawei Enjoy 80;Rp2.799.000;IPS LCD 6.67 inci;Belum Diketahui;128 GB / 256 GB / 512 GB;8 GB;Belakang 50 MP, Depan 8 MP;HarmonyOS 4.0;7.8
https://www.hallogsm.com/harga-hp/xiaomi-poco-c71/;Xiaomi Poco C71;Rp1.499.000;IPS LCD 6.88 inci;Unisoc T7250 (12 nm);64 GB / 128 GB;4 GB / 6 GB;Belakang 32 MP, Depan 8 MP;Android 15;7.8
https://www.hallogsm.com/harga-hp/xiaomi-redmi-13x/;Xiaomi Redmi 13x;Rp2.899.000;IPS LCD 6.79 inci;Mediatek Helio G91 Ultra;128 GB / 256 GB;8 GB;Belakang Dual 108 MP + 2 MP, Depan 13 MP;Android 14;7.8
https://www.hallogsm.com/harga-hp/vivo-pad5-pro/;Vivo Pad5 Pro;Rp6.699.000;IPS LCD 13.0 inci;Mediatek Dimensity 9400 (3 nm);128 GB / 256 GB / 512 GB;8 GB / 12 GB / 16 GB;Belakang 13 MP, Depan 8 MP;Android 15;7.8
https://www.hallogsm.com/harga-hp/vivo-pad-se/;Vivo Pad SE;Rp2.799.000;IPS LCD 12.3 inci;Qualcomm SM4450 Snapdragon 4 Gen 2 (4 nm);128 GB / 256 GB;6 GB / 8 GB;Belakang 5 MP, Depan 5 MP;Android 15;7.8
https://www.hallogsm.com/harga-hp/honor-tablet-gt/;Honor Tablet GT;Rp3.999.000;IPS LCD 11.5 inci;Mediatek Dimensity 8350 (4 nm);128 GB / 256 GB / 512 GB;8 GB / 12 GB;Belakang 13 MP, Depan 8 MP;Android 15;7.8
https://www.hallogsm.com/harga-hp/honor-x60-gt/;Honor X60 GT;Rp4.199.000;AMOLED 6.7 inci;Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm);256 GB / 512 GB;12 GB / 16 GB;Belakang Dual 50 MP + 2 MP, Depan 16 MP;Android 15;7.8
https://www.hallogsm.com/harga-hp/vivo-t4-5g/;Vivo T4 5G;Rp4.399.000;AMOLED 6.77 inci;Qualcomm SM7635 Snapdragon 7s Gen 3 (4 nm);128 GB / 256 GB;8 GB / 12 GB;Belakang Dual 50 MP + 2 MP, Depan 32 MP;Android 15;7.8
https://www.hallogsm.com/harga-hp/oppo-k13-5g/;Oppo K13 5G;Rp3.499.000;AMOLED 6.67 inci;Qualcomm Snapdragon 6 Gen 4 (4 nm);128 GB / 256 GB;8 GB;Belakang Dual 50 MP + 2 MP, Depan 16 MP;Android 15;8.2
https://www.hallogsm.com/harga-hp/oppo-k12s/;Oppo K12s;Rp2.799.000;AMOLED 6.67 inci;Qualcomm Snapdragon 6 Gen 4 (4 nm);128 GB / 256 GB / 512 GB;8 GB / 12 GB;Belakang Dual 50 MP + 2 MP, Depan 16 MP;Android 15;8.2
