aps.product.thumb.href,aps.product.thumb.src,nama-produk,harga,ukuran-layar,chipset,memori,ram,kamera,jenis,rating-hp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/samsung-galaxy-m05/,https://www.hallogsm.com/wp-content/uploads/2024/09/Samsung-Galaxy-M05-1-jpg-300x300.webp,Samsung Galaxy M05,Rp1.499.000,IPS LCD 6.7 inci,Mediatek Helio G85 (12 nm),64 GB,4 GB,"Belakang Dual 50 MP + 2 MP, Depan 8 MP",Android 14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/tecno-spark-30c/,https://www.hallogsm.com/wp-content/uploads/2024/09/Tecno-Spark-30C-jpg-300x300.webp,Tecno Spark 30C,Rp2.499.000,IPS LCD 6.67 inci,Mediatek Helio G81,128 GB / 256 GB,4 GB / 6 GB / 8 GB,"Belakang Dual 50 MP + 0.08 MP, Depan 8 MP",Android 14,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/realme-narzo-70-turbo/,https://www.hallogsm.com/wp-content/uploads/2024/09/Realme-Narzo-70-Turbo-1-jpg-300x300.webp,Realme Narzo 70 Turbo,Rp3.199.000,OLED 6.67 inci,Mediatek Dimensity 7300 Energy (4 nm),128 GB / 256 GB,6 GB / 8 GB / 12 GB,"Belakang Dual 50 MP + 2 MP, Depan 16 MP",Android 14,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/apple-iphone-16-pro-max/,https://www.hallogsm.com/wp-content/uploads/2024/09/Apple-iPhone-16-Pro-Max-300x300.png,Apple iPhone 16 Pro Max,Rp18.499.000,LTPO Super Retina XDR OLED 6.9 inci,Apple A18 Pro (3 nm),128 GB / 256 GB / 512 GB / 1 TB,Belum Diketahui,"Belakang Triple 48 MP + 12 MP + 48 MP, Depan 12 MP",iOS 18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/apple-iphone-16-pro/,https://www.hallogsm.com/wp-content/uploads/2024/09/Apple-iPhone-16-Pro-jpg-300x300.webp,Apple iPhone 16 Pro,Rp15.399.000,LTPO Super Retina XDR OLED 6.3 inci,Apple A18 Pro (3 nm),128 GB / 256 GB / 512 GB / 1 TB,Belum Diketahui,"Belakang Triple 48 MP + 12 MP + 48 MP, Depan 12 MP",iOS 18,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/apple-iphone-16-plus/,https://www.hallogsm.com/wp-content/uploads/2024/09/Apple-iPhone-16-Plus-jpg-300x300.webp,Apple iPhone 16 Plus,Rp13.999.000,Super Retina XDR OLED 6.7 inci,Apple A18 (3 nm),128 GB / 256 GB / 512 GB,Belum Diketahui,"Belakang Dual 48 MP + 12 MP, Depan 12 MP",iOS 18,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/apple-iphone-16/,https://www.hallogsm.com/wp-content/uploads/2024/09/Apple-iPhone-16-jpg-300x300.webp,Apple iPhone 16,Rp12.299.000,Super Retina XDR OLED 6.1 inci,Apple A18 (3 nm),128 GB / 256 GB / 512 GB,Belum Diketahui,"Belakang Dual 48 MP + 12 MP, Depan 12 MP",iOS 18,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/itel-a80/,https://www.hallogsm.com/wp-content/uploads/2024/09/Itel-A80-1-jpg-300x300.webp,Itel A80,Rp1.199.000,IPS LCD 6.7 inci,Unisoc T603,128 GB,3 GB / 4 GB,"Belakang Dual 50 MP + 0.08 MP, Depan 8 MP",Android 14 (Go edition),7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-y37-pro/,https://www.hallogsm.com/wp-content/uploads/2024/09/Vivo-Y37-Pro-jpg-300x300.webp,Vivo Y37 Pro,Rp3.999.000,IPS LCD 6.68 inci,Qualcomm SM4450 Snapdragon 4 Gen 2 (4 nm),256 GB,8 GB,"Belakang Dual 50 MP + 2 MP, Depan 5 MP",Android 14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/zte-nubia-red-magic-gaming-tablet-pro/,https://www.hallogsm.com/wp-content/uploads/2024/09/ZTE-Nubia-Red-Magic-Gaming-Tablet-Pro-jpg-300x300.webp,ZTE Nubia Red Magic Gaming Tablet Pro,Rp8.699.000,IPS LCD 10.9 inci,Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm),256 GB / 512 GB / 1 TB,12 GB / 16 GB / 24 GB,"Belakang 50 MP, Depan 20 MP",Android 14,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/infinix-hot-50-5g/,https://www.hallogsm.com/wp-content/uploads/2024/09/Infinix-Hot-50-5G-jpg-300x300.webp,Infinix Hot 50 5G,Rp1.899.000,IPS LCD 6.7 inci,Mediatek Dimensity 6300 (6 nm),128 GB,4 GB / 8 GB,"Belakang Triple 48 MP + 2 MP + 0.08 MP, Depan 8 MP",Android 14,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/motorola-moto-s50/,https://www.hallogsm.com/wp-content/uploads/2024/09/Motorola-Edge-50-Neo-jpg-300x300.webp,Motorola Moto S50,Rp4.799.000,LTPO P-OLED 6.4 inci,Mediatek Dimensity 7300 (4 nm),256 GB / 512 GB,12 GB,"Belakang Triple 50 MP + 10 MP + 13 MP, Depan 32 MP",Android 14,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/hmd-fusion/,https://www.hallogsm.com/wp-content/uploads/2024/09/HP-HMD-Fusion-jpg-300x300.webp,HMD Fusion,Rp4.299.000,IPS LCD 6.56 inci,Qualcomm SM4450 Snapdragon 4 Gen 2 (4 nm),128 GB / 256 GB,4 GB / 6 GB / 8 GB,"Belakang Dual 108 MP + 2 MP, Depan 50 MP",Android 14,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-y300-pro/,https://www.hallogsm.com/wp-content/uploads/2024/09/HP-Vivo-Y300-Pro-jpg-300x300.webp,Vivo Y300 Pro,Rp3.899.000,AMOLED 6.77 inci,Qualcomm SM6450 Snapdragon 6 Gen 1 (4 nm),128 GB / 256 GB / 512 GB,8 GB / 12 GB,"Belakang Dual 50 MP + 2 MP, Depan 32 MP",Android 14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/itel-flip-1/,https://www.hallogsm.com/wp-content/uploads/2024/09/Itel-Flip-1-jpg-300x300.webp,Itel Flip 1,Rp1.199.000,TFT LCD 2.4 inci,MediaTek MT6260A,8 MB,8 MB,"Belakang QVGA, Depan QVGA",-,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/zte-blade-a55/,https://www.hallogsm.com/wp-content/uploads/2024/09/ZTE-Blade-A55-jpg-300x300.webp,ZTE Blade A55,Rp1.149.000,IPS LCD 6.75 inci,Unisoc SC9863A (28 nm),128 GB,4 GB,"Belakang Dual 13 MP + 0.08 MP, Depan 8 MP",Android 14,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/oppo-a3-4g/,https://www.hallogsm.com/wp-content/uploads/2024/09/Oppo-A3-4G-1-jpg-300x300.webp,Oppo A3 4G,Rp2.399.000,IPS LCD 6.67 inci,Qualcomm Snapdragon 6s 4G Gen 1,128 GB,8 GB,"Belakang Dual 50 MP + 0.08 MP, Depan 5 MP",Android 14,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-y36c/,https://www.hallogsm.com/wp-content/uploads/2024/09/Vivo-Y36c-jpg-300x300.webp,Vivo Y36c,Rp1.999.000,IPS LCD 6.56 inci,Mediatek Dimensity 6300 (6 nm),128 GB / 256 GB,6 GB / 8 GB / 12 GB,"Belakang Dual 50 MP + 2 MP, Depan 8 MP",Android 14,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/motorola-moto-g35/,https://www.hallogsm.com/wp-content/uploads/2024/09/Motorola-Moto-G35-jpg-300x300.webp,Motorola Moto G35,Rp3.499.000,IPS LCD 6.72 inci,Unisoc T760 (6 nm),128 GB / 256 GB,4 GB / 8 GB,"Belakang Dual 50 MP + 8 MP, Depan 16 MP",Android 14,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/xiaomi-redmi-14c/,https://www.hallogsm.com/wp-content/uploads/2024/09/Xiaomi-Redmi-14C-jpg-300x300.webp,Xiaomi Redmi 14C,Rp2.199.000,IPS LCD 6.88 inci,MediaTek Helio G81-Ultra (12 nm),128 GB / 256 GB,4 GB / 6 GB / 8 GB,"Belakang Dual 50 MP + 0.08 MP, Depan 13 MP",Android 14,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/motorola-moto-g55/,https://www.hallogsm.com/wp-content/uploads/2024/09/Motorola-Moto-G55-jpg-300x300.webp,Motorola Moto G55,Rp4.299.000,IPS LCD 6.49 inci,Mediatek Dimensity 7025 (6 nm),128 GB / 256 GB,8 GB,"Belakang Dual 50 MP + 8 MP, Depan 16 MP",Android 14,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/samsung-galaxy-quantum5/,https://www.hallogsm.com/wp-content/uploads/2024/03/Samsung-Galaxy-A55-jpg-300x300.webp,Samsung Galaxy Quantum5,Rp7.099.000,Super AMOLED 6.6 inci,Exynos 1480,128 GB,8 GB,"Belakang Triple 50 MP + 12 MP + 5 MP, Depan 32 MP",Android 14,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/infinix-zero-40/,https://www.hallogsm.com/wp-content/uploads/2024/08/Infinix-Zero-40-5G-1-jpg-300x300.webp,Infinix Zero 40,Rp6.099.000,AMOLED 6.78 inci,Mediatek Dimensity 8200 Ultimate (4 nm),256 GB / 512 GB,12 GB,"Belakang Triple 108 MP + 50 MP + 2 MP, Depan 50 MP",Android 14,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/infinix-zero-40-4g/,https://www.hallogsm.com/wp-content/uploads/2024/08/Infinix-Zero-40-4G-jpg-300x300.webp,Infinix Zero 40 4G,Rp4.299.000,AMOLED 6.78 inci,Mediatek Helio G100 (6 nm),256 GB / 512 GB,8 GB,"Belakang Triple 108 MP + 50 MP + 2 MP, Depan 50 MP",Android 14,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/realme-13-plus-5g/,https://www.hallogsm.com/wp-content/uploads/2024/08/Realme-13-5G-jpg-300x300.webp,Realme 13+ 5G,Rp4.599.000,AMOLED 6.67 inci,Mediatek Dimensity 7300 (4 nm),128 GB / 256 GB,8 GB / 12 GB,"Belakang Dual 50 MP + 8 MP, Depan 16 MP",Android 14,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/realme-13-5g/,https://www.hallogsm.com/wp-content/uploads/2024/08/Realme-13-1-jpg-300x300.webp,Realme 13 5G,Rp3.799.000,IPS LCD 6.72 inci,Mediatek Dimensity 6300 (6 nm),128 GB / 256 GB,8 GB,"Belakang Dual 50 MP + 2 MP, Depan 16 MP",Android 14,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/itel-a50c/,https://www.hallogsm.com/wp-content/uploads/2024/08/Itel-A50C-1-jpg-300x300.webp,Itel A50C,Rp1.099.000,IPS LCD 6.56 inci,Unisoc T603,32 GB,2 GB,"Belakang Single 8 MP, Depan 2 MP",Android 14 (Go edition),7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/motorola-edge-50-neo/,https://www.hallogsm.com/wp-content/uploads/2024/09/Motorola-Edge-50-Neo-jpg-300x300.webp,Motorola Edge 50 Neo,Rp8.199.000,LTPO P-OLED 6.4 inci,Mediatek Dimensity 7300 (4 nm),256 GB / 512 GB,8 GB / 12 GB,"Belakang Triple 50 MP + 10 MP + 13 MP, Depan 32 MP",Android 14,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/hmd-barbie-phone/,https://www.hallogsm.com/wp-content/uploads/2024/08/HMD-Barbie-Phone-jpg-300x300.webp,HMD Barbie Phone,Rp2.199.000,TFT LCD 2.8 inci,Unisoc T107 (22 nm),128 MB,64 MB,"Belakang 0.3 MP, Depan Tidak Ada",Kai OS,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-t3-pro-5g/,https://www.hallogsm.com/wp-content/uploads/2024/08/Vivo-T3-Pro-5G-1-jpg-300x300.webp,Vivo T3 Pro 5G,Rp4.599.000,AMOLED 6.77 inci,Qualcomm SM7550-AB Snapdragon 7 Gen 3 (4 nm),128 GB / 256 GB,8 GB,"Belakang Dual 50 MP + 8 MP, Depan 16 MP",Android 14,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/realme-note-60/,https://www.hallogsm.com/wp-content/uploads/2024/07/Realme-Narzo-N61-jpg-300x300.webp,Realme Note 60,Rp1.399.000,IPS LCD 6.74 inci,Unisoc Tiger T612 (12 nm),64 GB / 128 GB,4 GB / 6 GB,"Belakang Dual 32 MP + 0.08 MP, Depan 5 MP",Android 14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-y03t/,https://www.hallogsm.com/wp-content/uploads/2024/03/Vivo-Y03-1-300x300.webp,Vivo Y03t,Rp1.399.000,IPS LCD 6.56 inci,Unisoc T612 (12 nm),64 GB,4 GB,"Belakang Dual 13 MP + 0.08 MP, Depan 5 MP",Android 14,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/honor-200-smart/,https://www.hallogsm.com/wp-content/uploads/2024/06/Honor-Play-60-Plus-jpg-300x300.webp,Honor 200 Smart,Rp3.499.000,TFT LCD 6.8 inci,Qualcomm SM4450 Snapdragon 4 Gen 2 (4 nm),256 GB,4 GB,"Belakang Dual 50 MP + 2 MP, Depan 5 MP",Android 14,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/xiaomi-poco-pad-5g/,https://www.hallogsm.com/wp-content/uploads/2024/08/Xiaomi-Poco-Pad-5G-jpg-300x300.webp,Xiaomi Poco Pad 5G,Rp4.299.000,IPS LCD 12.1 inci,Qualcomm SM7435-AB Snapdragon 7s Gen 2 (4 nm),128 GB / 256 GB,8 GB,"Belakang Single 8 MP, Depan 8 MP",Android 14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-iqoo-z9s-pro/,https://www.hallogsm.com/wp-content/uploads/2024/08/Vivo-iQOO-Z9s-Pro-jpg-300x300.webp,Vivo iQOO Z9s Pro,Rp4.699.000,AMOLED 6.77 inci,Qualcomm SM7550-AB Snapdragon 7 Gen 3 (4 nm),128 GB / 256 GB,8 GB / 12 GB,"Belakang Dual 50 MP + 8 MP, Depan 16 MP",Android 14,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-iqoo-z9s-5g/,https://www.hallogsm.com/wp-content/uploads/2024/08/Vivo-iQOO-Z9s-5G-jpg-300x300.webp,Vivo iQOO Z9s 5G,Rp3.799.000,AMOLED 6.77 inci,Mediatek Dimensity 7300 (4 nm),128 GB / 256 GB,8 GB / 12 GB,"Belakang Dual 50 MP + 2 MP, Depan 16 MP",Android 14,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/motorola-moto-g45/,https://www.hallogsm.com/wp-content/uploads/2024/08/Motorola-Moto-G45-jpg-300x300.webp,Motorola Moto G45,Rp1.999.000,IPS LCD 6.5 inci,Qualcomm SM6375 Snapdragon 6s Gen 3 (6 nm),128 GB,4 GB / 6 GB,"Belakang Dual 50 MP + 2 MP, Depan 16 MP",Android 14,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/tecno-spark-go-1/,https://www.hallogsm.com/wp-content/uploads/2024/08/Harga-Tecno-Spark-Go-1-jpg-300x300.webp,Tecno Spark Go 1,Rp1.299.000,IPS LCD 6.67 inci,Unisoc T615 (12 nm),64 GB / 128 GB,3 GB / 4 GB,"Belakang 13 MP, Depan 8 MP",Android 14,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/oppo-f27/,https://www.hallogsm.com/wp-content/uploads/2024/08/Oppo-F27-jpg-300x300.webp,Oppo F27,Rp4.299.000,AMOLED 6.67 inci,Mediatek Dimensity 6300 (6 nm),128 GB / 256 GB,8 GB,"Belakang Dual 50 MP + 2 MP, Depan 32 MP",Android 14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/oppo-a3x-4g/,https://www.hallogsm.com/wp-content/uploads/2024/08/Oppo-A3x-4G-1-jpg-300x300.webp,Oppo A3x 4G,Rp1.599.000,IPS LCD 6.67 inci,Qualcomm Snapdragon 6s 4G Gen 1,64 GB / 128 GB,4 GB / 6 GB,"Belakang Dual 8 MP + 0.08 MP, Depan 5 MP",Android 14,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/oppo-a3-5g/,https://www.hallogsm.com/wp-content/uploads/2024/08/Oppo-A3-Pro-5G-jpg-300x300.webp,Oppo A3 5G,Rp2.999.000,IPS LCD 6.67 inci,Mediatek Dimensity 6300 (6 nm),128 GB,6 GB,"Belakang Dual 32 MP + 2 MP, Depan 8 MP",Android 14,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/samsung-galaxy-a06/,https://www.hallogsm.com/wp-content/uploads/2024/08/Samsung-Galaxy-A06-1-jpg-300x300.webp,Samsung Galaxy A06,Rp1.999.000,IPS LCD 6.7 inci,Mediatek Helio G85 (12 nm),64 GB / 128 GB,4 GB / 6 GB,"Belakang Dual 50 MP + 2 MP, Depan 8 MP",Android 14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/oppo-a80-5g/,https://www.hallogsm.com/wp-content/uploads/2024/06/Oppo-A3-Pro-5G-jpg-300x300.webp,Oppo A80 5G,Rp5.099.000,IPS LCD 6.67 inci,Mediatek Dimensity 6300 (6 nm),256 GB,8 GB,"Belakang Dual 50 MP + 2 MP, Depan 8 MP",Android 14,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/google-pixel-9-pro/,https://www.hallogsm.com/wp-content/uploads/2024/08/Google-Pixel-9-Pro-jpg-300x300.webp,Google Pixel 9 Pro,Rp15.699.000,LTPO OLED 6.3 inci,Google Tensor G4 (4 nm),128GB / 256GB / 512GB / 1TB,16 GB,"Belakang Triple 50 MP + 48 MP + 48 MP, Depan 42 MP",Android 14,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/google-pixel-9-pro-fold/,https://www.hallogsm.com/wp-content/uploads/2024/08/Harga-Google-Pixel-9-Pro-Fold-jpg-300x300.webp,Google Pixel 9 Pro Fold,Rp28.899.000,Foldable LTPO OLED 8.0 inci,Google Tensor G4 (4 nm),256 GB / 512 GB,16 GB,"Belakang Triple 48 MP + 10.8 MP + 10.5 MP, Depan 10 MP",Android 14,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/infinix-xpad/,https://www.hallogsm.com/wp-content/uploads/2024/08/Infinix-Xpad-300x300.png,Infinix Xpad,Rp1.799.000,IPS LCD 11.0 inci,Mediatek Helio G99 (6 nm),128 GB / 256 GB,4 GB / 8 GB,"Belakang 8 MP, Depan 8 MP",Android 14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/oppo-a3x/,https://www.hallogsm.com/wp-content/uploads/2024/08/Oppo-A3x-jpg-300x300.webp,Oppo A3x,Rp2.699.000,IPS LCD 6.67 inci,Mediatek Dimensity 6300 (6 nm),128 GB / 256 GB / 512 GB,4 GB / 6 GB / 8 GB,"Belakang Dual 32 MP + 2 MP, Depan 8 MP",Android 14,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/honor-pad-x8a/,https://www.hallogsm.com/wp-content/uploads/2024/08/Honor-Pad-X8a-jpg-300x300.webp,Honor Pad X8a,Rp2.699.000,TFT LCD 11.0 inci,Qualcomm SM6225 Snapdragon 680 4G (6 nm),64 GB / 128 GB,4 GB,"Belakang 5 MP, Depan 5 MP",Android 14,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/realme-c63-5g/,https://www.hallogsm.com/wp-content/uploads/2024/06/Realme-V60-jpg-300x300.webp,Realme C63 5G,Rp2.099.000,IPS LCD 6.67 inci,Mediatek Dimensity 6300 (6 nm),128 GB,4 GB / 6 GB / 8 GB,"Belakang Dual 32 MP + 0.08 MP, Depan 8 MP",Android 14,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/itel-p65/,https://www.hallogsm.com/wp-content/uploads/2024/08/Itel-P56-jpg-300x300.webp,Itel P65,Rp1.999.000,IPS LCD 6.7 inci,Unisoc T615 (12 nm),128 GB / 256 GB,4 GB / 6 GB,"Belakang Single 50 MP, Depan 8 MP",Android 14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/vivo-v40-pro/,https://www.hallogsm.com/wp-content/uploads/2024/08/Vivo-V40-Pro-jpg-300x300.webp,Vivo V40 Pro,Rp9.499.000,AMOLED 6.78 inci,Mediatek Dimensity 9200+ (4 nm),256 GB / 512 GB,8 GB / 12 GB,"Belakang Triple 50 MP + 50 MP + 8 MP, Depan 50 MP",Android 14,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hallogsm.com/harga-hp/realme-13-4g/,https://www.hallogsm.com/wp-content/uploads/2024/08/Realme-13-4G-jpg-300x300.webp,Realme 13 4G,Rp2.999.000,AMOLED 6.67 inci,Qualcomm SM6225 Snapdragon 685 (6 nm),128 GB / 256 GB,8 GB,"Belakang Dual 50 MP + 2 MP, Depan 16 MP",Android 14,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
